STN Code,Sampling Date,Sampling Month,Sampling Time,Name Of Monitoring Location,Inlet/Outlet,Latitude,Longitude,Type Water Body,Name Of WaterBody,River Basin,Sub Basin,District,State Name,Monitoring Agency,Frequency of Monitoring,Major Polluting Sources,Location Details,Use Based Class,Visible Effluent Discharge,Weather,ApproxDepth,Human Activities,Floating Matter,Colour,Odour,Flow (m3/sec),Temperature,Dissolved O2 (mg/L),pH,Conductivity (&micro;mho/cm),BOD (mg/L),NitrateN (mg/L),NitriteN (mg/L),Fecal Coliform  (MPN/100ml),Total Coliform  (MPN/100ml),Fecal Streptococci (MPN/100ml),Carbonate (CO3-) (mg/L),Bicarbonate (HCO3-) (mg/L),Sulphate Endosulfan (&micro;g/L),Polynuclear Aromatic Hydrocarbons (PAH),Polychlorinated Biphenyls (PCB) (&micro;g/L),Trihalomethanes (THM) (&micro;g/L),Chlorophyll (mg/m3),Total Plankton Count (count/L),Productivity ,E.Coli (MPN/100ml),Saprobity Index,Diversity Index,PR Ratio,Turbidity (mg/L),Phenolphthalein Alkalinity (mg/L),Total Alkalinity (mg/L),Chlorides (mg/L),COD (mg/L),Total Kjeldahl Nitrogen (mg/L),Ammonical-N (mg/L),Total Hardness (mg/L),Ca as CaCo3 (mg/L),Mg as CaCo3 (mg/L),Sulphate (mg/L),Sodium (mg/L),Total Dissolved Solids (mg/L),Total Fixed Solids (mg/L),Total Suspended Solids (mg/L),Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),Sodium Percentage,SAR,Any Other (General Parameters),Alpha HCH (&micro;g/L),Beta HCH (&micro;g/L),Gamma HCH (Lindane) (&micro;g/L),Delta-HCH (&micro;g/L),"o,p'- DDE (&micro;g/L)","p,p'- DDE (&micro;g/L)","o,p'- DDD (&micro;g/L)","p,p'- DDD (&micro;g/L)","o,p' DDT (&micro;g/L)","p,p' - DDT (&micro;g/L)",Alpha Endosulphan (&micro;g/L),Beta Endosulphan (&micro;g/L),Aldrin (&micro;g/L),Dieldrin (&micro;g/L),"2,4-D (&micro;g/L)",Chloropyriphos (&micro;g/L),Corbamate (&micro;g/L),MethylParathion  (&micro;g/L),Anilophos (&micro;g/L),Isoprofuron (&micro;g/L),Alachlor (&micro;g/L),Atrazine (&micro;g/L),Monochorotophos  (&micro;g/L),Ethion (&micro;g/L),Phorate (&micro;g/L),Butachlor (&micro;g/L),Chlorandane (&micro;g/L),Heptachlor (&micro;g/L),Hexachlorobenzene (&micro;g/L),Phosphamidon (&micro;g/L),Malathian (&micro;g/L),Ortho Phosphate (mg/L),Arsenic (mg/L),Cadmium (mg/L),Copper (mg/L),Lead (mg/L),Chromium Total (mg/L),Nickel (mg/L),Zinc (mg/L),Mercury (mg/L),Iron (mg/L),Aluminium (mg/L),Silver (mg/L),Cobalt (mg/L),Manganese (mg/L),Molybdenum (mg/L),Selenium (mg/L),Cyanide (mg/L),Any Other (Metals),Naphthalene (&micro;g/L),Acenaphthylene (&micro;g/L),Acenaphthene (&micro;g/L),Fluorene (&micro;g/L),Phenanthrene (&micro;g/L),Anthracene (&micro;g/L),Fluoranthene (&micro;g/L),Pyrene (&micro;g/L),Benzo(a)Anthracene (&micro;g/L),Chrysene (&micro;g/L),Benzo(b)Fluoranthene (&micro;g/L),Benzo(k)Fluoranthene (&micro;g/L),Benzo(a)Pyrene (&micro;g/L),"Benzo(g,h,i)Perylene (&micro;g/L)","Dibenzo(a,h)Anthracene (&micro;g/L)","Indeno(1,2,3-Cd)Pyrene (&micro;g/L)",Sampling Status,Reason,Last Updated Date
2159,04-05-2023,May,14:00,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,6.7,8.6,706,2.8,0.3(BDL),NA,1.8(BDL),14,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,5(BDL),130,105.1,20,1.68,0.4,182,98,84,85.9,40,488,437,10(BDL),0.2(BDL),0.5(BDL),3.5,0.73,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,03-07-2023 11:57
2160,04-05-2023,May,14:30,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,6.6,8.6,700,3.6,0.3(BDL),NA,12,130,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,6,146,119.57,24,2.24,0.4,182,100,82,81.58,39,495,442,12,0.24,0.5(BDL),3.6,1.01,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,03-07-2023 12:26
1312,06-06-2023,Jun,13:45,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,36,6.2,8.5,1250,3.2,0.3(BDL),NA,6.1,39,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,5(BDL),206,117.64,16,2.24,0.6,302,164,138,154.92,75,864,774,11,0.2(BDL),0.5(BDL),5.8,1.09,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,14-08-2023 14:27
2159,06-06-2023,Jun,14:45,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,36,6.4,8.6,1232,3,0.56,NA,12,140,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,6,190,121.49,16,1.68,0.43,300,162,138,87.1,72,854,766,13,0.23,0.5(BDL),4.4,0.92,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,14-08-2023 14:52
2160,06-06-2023,Jun,12:00,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,36,6.5,8.5,1261,3,0.3(BDL),NA,4.5,33,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,5(BDL),196,122.46,12,2.8,0.77,288,160,128,144.8,78,870,779,10(BDL),0.2(BDL),0.5(BDL),4,0.81,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,14-08-2023 15:00
1312,04-07-2023,Jul,13:45,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,30,6.2,8.7,735,3.2,0.83,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1(BDL),5(BDL),192,122.09,12,1.68,0.4,140,98,42,96.34,36,512,460,12,0.2(BDL),0.7,4,1.1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,17-08-2023 14:34
2158,04-07-2023,Jul,13:30,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.51541,75.37307,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,6.2,8.7,725,3.2,0.84,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,5(BDL),194,127.05,12,2.24,0.4,142,100,42,82.12,39,502,449,10(BDL),0.2(BDL),0.5(BDL),3.8,1.02,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,17-08-2023 14:43
2159,04-07-2023,Jul,14:10,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,7.3,8.7,732,2.6,0.84,NA,7,47,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,5(BDL),168,132.02,8,1.68,0.4,168,106,62,85.94,35,508,455,11,0.2(BDL),0.5(BDL),3.8,0.48,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,17-08-2023 14:53
2160,04-07-2023,Jul,11:50,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,6.8,8.7,726,3.6,0.91,NA,14,23,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,5(BDL),186,127.05,16,2.24,0.4,188,118,70,71.72,40,496,448,12,0.2(BDL),0.53,4.8,0.55,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,17-08-2023 15:00
2158,06-06-2023,Jun,14:10,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.51541,75.37307,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,36,7,8.5,1273,2.4,0.42,NA,17,23,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,5(BDL),184,121.49,8,2.8,0.87,318,174,144,203.64,74,886,794,10(BDL),0.2(BDL),0.5(BDL),3.8,0.96,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,18-08-2023 11:49
2159,02-08-2023,Aug,12:00,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,2,30,6,8.6,741,5,1.22,NA,13,23,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,8,182,95.97,28,1.68,0.47,178,90,88,78.8,55.52,485,437,20,0.5,0.53,3.08,0.27,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,05-10-2023 11:50
1312,02-08-2023,Aug,11:30,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,30,5.8,8.6,733,6,1.36,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82,8,170,96.97,32,2.8,0.43,168,88,80,79.96,54.5,532,479,16,0.5,0.51,3.84,0.23,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,05-10-2023 12:01
2158,02-08-2023,Aug,12:30,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.51541,75.37307,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,2,30,6.2,8.6,736,5,1.22,NA,15,40,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,8,192,88.97,24,2.24,0.45,160,88,72,78.83,58.56,536,483,15,0.5,0.52,3.9,0.25,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,05-10-2023 12:21
2160,02-08-2023,Aug,10:30,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,2,30,4.4,8.5,717,8,1.79,NA,22,240,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,8,180,89.97,32,2.24,0.41,194,86,108,74.76,57.49,521,469,22,0.6,0.57,3.25,0.22,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,05-10-2023 12:41
2159,05-09-2023,Sep,15:10,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,6.7,8.6,764,4.4,0.44,NA,11,20,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,10,180,88.97,24,1.68,0.43,174,78,96,98,87.5,490,441,14,0.2(BDL),0.55,4,0.24,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-10-2023 12:11
2158,05-09-2023,Sep,14:20,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.51541,75.37307,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,7,8.6,765,3.2,0.47,NA,14,45,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,6,190,93.97,12,2.24,0.96,186,78,108,92.86,83.45,520,478,15,0.2(BDL),0.57,3.89,0.27,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-10-2023 12:19
1312,05-09-2023,Sep,14:40,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,30,6.8,8.6,768,4.2,0.47,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,6,214,85.97,24,2.24,0.57,176,76,100,89.6,84.68,580,532,11,0.2(BDL),0.56,3.92,0.25,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-10-2023 12:30
2160,05-09-2023,Sep,12:45,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,30,6.5,8.6,759,8,0.48,NA,20,175,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,10,196,90.97,36,1.68,0.47,176,80,96,89.6,79.74,563,507,13,0.2(BDL),0.53,3.92,0.2(BDL),NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-10-2023 12:39
1312,04-10-2023,Oct,15:45,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,30,7,8.5,740,4,1.02,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,6,176,85.97,16,1.68,0.55,182,92,90,90.12,80.54,508,458,15,0.2(BDL),0.99,3.17,0.34,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05,0.05,1.52(BDL),0.5(BDL),NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.00049(BDL),0.00042(BDL),0.00035(BDL),0.00031(BDL),0.00056(BDL),0.00054(BDL),0.21,0.00052(BDL),0.43,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,29-11-2023 17:24
